invoice_number,invoice_time,store_id,product_id,category_id,num_item,price
10400,08-06-15 09:40,G619,7000300,210101,1,2
10415,08-06-15 10:04,G628,7000126,210301,1,2
10110,08-06-15 12:12,G619,7000133,210301,1,3
10124,08-06-15 12:58,G816,7070891,70401,1,6
10148,08-06-15 12:58,G816,7071102,70201,1,5.5
10161,08-06-15 12:59,G619,15000231,70301,2,2
10172,08-06-15 13:02,G619,7000133,210301,1,3
10182,08-06-15 14:33,G619,7000300,210101,1,2
10192,08-06-15 14:47,G816,7090363,70401,1,6
10204,08-06-15 14:47,G816,15000231,70301,1,2
10212,08-06-15 16:46,G816,7070884,70203,1,2
10226,08-06-15 16:46,G816,7071096,70201,1,5
10241,08-06-15 17:00,G628,7000300,210101,1,2
10267,08-06-15 17:03,G300,7000416,210301,1,3
10279,08-06-15 17:23,G816,7308765,210301,2,2.5
10288,08-06-15 17:31,G816,7071096,70201,1,5
10301,08-06-15 17:41,G619,7000300,210101,1,2
10311,08-06-15 17:41,G619,7070884,70203,1,2
10321,08-06-15 17:41,G619,7070884,70203,1,2
10332,08-06-15 18:10,G816,7070884,70203,2,2
10346,08-06-15 18:18,G619,20098391,210101,1,2
10368,08-06-15 18:18,G816,7070891,70401,2,6
10380,08-06-15 18:19,G816,7071096,70201,1,5
10407,08-06-15 18:19,G816,7071133,70301,1,2
10420,08-06-15 18:22,G816,7070884,70203,1,2
10105,08-06-15 18:22,G816,7071096,70201,1,5
10119,08-06-15 18:29,G619,15000231,70301,1,2
10129,08-06-15 18:34,G816,7000300,210101,2,2
10143,08-06-15 18:36,G816,7090363,70401,1,6
10155,08-06-15 18:36,G816,7070884,70203,1,2
10167,08-06-15 18:57,G816,7000126,210301,1,2
10178,08-06-15 18:57,G816,7071133,70301,1,2
10186,08-06-15 19:14,G628,7308765,210301,1,2.5
10197,08-06-15 19:30,G619,7090363,70401,1,3.66
10209,08-06-15 19:34,G816,7308765,210301,1,2.5
10222,08-06-15 19:36,G619,7090097,70301,1,3
10248,08-06-15 19:36,G619,7308017,210101,1,3.5
10262,08-06-15 20:15,G628,20098391,210101,1,2.5
10273,08-06-15 20:40,G619,7000300,210101,1,2
10283,08-06-15 21:00,G619,7070891,70401,1,6
10296,08-06-15 21:04,G619,7308765,210301,1,2.5
10307,08-06-15 21:29,G628,7308765,210301,1,2.5
10316,08-06-15 21:38,G619,21000447,210301,1,4.5
10326,08-06-15 21:52,G619,20098391,210101,1,2
10339,08-06-15 21:55,G619,7308765,210301,1,2.5
10350,08-06-15 21:56,G619,7070891,70401,1,6
10373,08-06-15 21:57,G619,7070884,70203,1,2
10385,08-06-15 22:29,G619,7000300,210101,1,2
10396,08-06-15 23:02,G619,7070891,70401,2,6
10400,08-06-15 23:07,G619,7070891,70401,2,6
10414,08-06-15 23:11,G619,7070969,70401,2,6
10108,08-06-15 23:13,G300,7000300,210101,1,2
10122,08-06-15 23:14,G619,7000294,210101,1,1.5
10135,08-06-15 23:52,G619,7308765,210301,1,2.5
10147,08-06-15 23:52,G619,7308765,210301,1,2.5
10160,08-07-15 01:06,G628,7000034,210101,1,2.5
10170,08-07-15 01:12,G300,7308017,210101,1,3
10181,08-07-15 05:05,G300,7000300,210101,1,2
10192,08-07-15 06:45,G628,7308017,210101,1,3.5
10203,08-07-15 07:46,G619,7000300,210101,1,2
10212,08-07-15 07:46,G619,7090363,70401,1,3.66
10225,08-07-15 08:09,G619,30000711,70101,2,1.5
10239,08-07-15 08:19,G816,7314612,70101,1,1.5
10253,08-07-15 08:19,G816,7314612,70101,1,1.5
10266,08-07-15 08:19,G816,7070969,70401,1,6
10278,08-07-15 08:19,G816,7071096,70201,1,5
10287,08-07-15 08:20,G619,7070969,70401,2,6
10301,08-07-15 08:46,G816,7090462,70101,1,1
10310,08-07-15 08:51,G816,7313684,70101,1,2.5
10321,08-07-15 08:57,G619,30000711,70101,1,1.5
10331,08-07-15 08:57,G619,30000759,70101,1,1.5
10342,08-07-15 09:17,G816,7071218,70101,1,3
10355,08-07-15 09:18,G619,15000231,70301,2,2
10363,08-07-15 14:07,G816,7000126,210301,1,2
10378,08-07-15 14:11,G619,7000294,210101,1,1.5
10390,08-07-15 14:11,G619,7000294,210101,1,1.5
10405,08-07-15 14:12,G619,7090097,70301,1,3
10419,08-07-15 15:49,G619,7000140,210301,1,1.5
10106,08-07-15 15:49,G619,7000294,210101,1,1.5
10119,08-07-15 16:13,G619,20098391,210101,1,2
10131,08-07-15 16:57,G628,7308765,210301,1,2.5
10143,08-07-15 17:31,G628,7000300,210101,1,2
10155,08-07-15 18:05,G619,7090363,70401,1,3.66
10168,08-07-15 18:06,G619,7071096,70201,1,5
10178,08-07-15 18:08,G816,7070884,70203,1,2
10198,08-07-15 18:08,G816,7071096,70201,1,5
10210,08-07-15 18:08,G816,15000231,70301,1,2
10222,08-07-15 18:08,G816,7070969,70401,1,6
10235,08-07-15 18:08,G816,7090363,70401,1,6
10250,08-07-15 18:10,G816,15000231,70301,3,2
10262,08-07-15 18:10,G816,21050107,210301,1,3.5
10275,08-07-15 18:12,G619,7000133,210301,5,3
10284,08-07-15 18:15,G816,15000231,70301,1,2
10296,08-07-15 18:17,G816,15000231,70301,1,2
10308,08-07-15 18:22,G816,7070884,70203,1,2
10316,08-07-15 18:22,G816,7070884,70203,1,2
10328,08-07-15 18:29,G816,7071096,70201,1,5
10339,08-07-15 18:29,G619,7000409,210301,1,2
10351,08-07-15 18:30,G816,7070884,70203,1,2
10361,08-07-15 18:30,G816,7070969,70401,1,6
10373,08-07-15 18:34,G816,7070884,70203,1,2
10386,08-07-15 18:34,G816,7090363,70401,2,6
10398,08-07-15 18:34,G816,7070969,70401,1,6
10401,08-07-15 18:34,G816,7071096,70201,1,5
10416,08-07-15 18:35,G816,7090363,70401,1,6
10100,08-07-15 18:35,G816,7070884,70203,1,2
10110,08-07-15 18:35,G816,7071096,70201,1,5
10124,08-07-15 18:43,G619,7090097,70301,2,3
10149,08-07-15 18:46,G619,15000231,70301,1,2
10162,08-07-15 18:50,G619,7070884,70203,1,1.5
10173,08-07-15 18:50,G619,7071096,70201,1,5
10182,08-07-15 18:50,G619,7090592,70203,1,1.5
10193,08-07-15 19:04,G619,7070884,70203,1,2
10204,08-07-15 19:51,G619,23030206,210101,1,2
10214,08-07-15 19:58,G619,7000300,210101,1,2
10227,08-07-15 19:58,G619,7000300,210101,1,2
10242,08-07-15 20:03,G619,7090097,70301,1,3
10280,08-07-15 20:03,G619,7090363,70401,1,3.66
10288,08-07-15 20:03,G619,15000231,70301,1,2
10303,08-07-15 20:03,G619,15000231,70301,1,2
10312,08-07-15 20:30,G619,7000294,210101,1,1.5
10332,08-07-15 20:52,G816,7000126,210301,1,2
10346,08-07-15 20:55,G816,7000300,210101,2,2
10368,08-07-15 21:22,G816,15000231,70301,1,2
10380,08-07-15 21:22,G816,15000231,70301,1,2
10408,08-07-15 21:27,G619,7000300,210101,1,2
10420,08-07-15 21:27,G619,7000126,210301,1,2
10104,08-07-15 21:29,G628,7000133,210301,1,3
10115,08-07-15 21:29,G628,7000133,210301,1,3
10127,08-07-15 21:34,G619,7000126,210301,1,2
10141,08-07-15 21:40,G628,7000300,210101,1,2
10152,08-07-15 21:43,G619,7308017,210101,1,3.5
10165,08-07-15 21:45,G619,7000133,210301,1,3
10176,08-07-15 21:45,G619,7000133,210301,1,3
10184,08-07-15 22:04,G300,7308765,210301,2,2.5
10195,08-07-15 22:27,G619,7308017,210101,1,3.5
10207,08-07-15 22:40,G619,7070891,70401,1,6
10220,08-07-15 22:47,G300,7000423,210301,1,1.5
10230,08-08-15 04:21,G300,7000034,210101,1,2
10246,08-08-15 04:21,G300,7308017,210101,1,3
10271,08-08-15 08:20,G816,7000126,210301,1,2
10282,08-08-15 08:24,G816,7070969,70401,1,6
10292,08-08-15 09:38,G816,7000140,210301,1,1.5
10305,08-08-15 10:04,G619,15000231,70301,1,2
10314,08-08-15 10:05,G619,7000416,210301,1,3
10325,08-08-15 10:07,G619,15000231,70301,2,2
10336,08-08-15 10:19,G816,7000133,210301,1,3
10349,08-08-15 10:20,G816,15000231,70301,2,2
10359,08-08-15 11:18,G619,7000140,210301,1,1.5
10371,08-08-15 11:42,G619,20098391,210101,1,2
10383,08-08-15 11:53,G816,7000126,210301,1,2
10394,08-08-15 12:08,G816,7308765,210301,3,2.5
10412,08-08-15 12:31,G628,7308765,210301,1,2.5
10103,08-08-15 12:33,G816,7070884,70203,1,2
10111,08-08-15 12:33,G816,7070884,70203,1,2
10126,08-08-15 13:37,G619,7000300,210101,1,2
10139,08-08-15 13:53,G619,20098391,210101,1,2
10149,08-08-15 14:48,G628,7000300,210101,2,2
10163,08-08-15 17:27,G619,7071140,70201,1,2.5
10173,08-08-15 17:31,G816,7070884,70203,2,2
10183,08-08-15 17:31,G816,7071096,70201,1,5
10193,08-08-15 17:32,G628,23030206,210101,1,2
10206,08-08-15 17:32,G628,7308765,210301,1,2.5
10215,08-08-15 17:42,G816,7070884,70203,1,2
10228,08-08-15 17:44,G619,7090097,70301,1,3
10244,08-08-15 17:44,G619,7308017,210101,1,3.5
10257,08-08-15 17:46,G816,7000300,210101,1,2
10269,08-08-15 17:46,G816,7070884,70203,2,2
10280,08-08-15 17:49,G619,7000133,210301,1,3
10290,08-08-15 18:30,G816,7071133,70301,1,2
10304,08-08-15 18:30,G816,7071133,70301,1,2
10312,08-08-15 18:30,G816,7071133,70301,1,2
10324,08-08-15 18:35,G816,7000126,210301,2,2
10333,08-08-15 18:40,G816,7070969,70401,1,6
10348,08-08-15 18:40,G816,7071096,70201,1,5
10358,08-08-15 19:14,G816,7000300,210101,1,2
10369,08-08-15 19:23,G619,7071140,70201,1,2.5
10382,08-08-15 19:34,G816,7000300,210101,1,2
10423,08-08-15 20:11,G628,7308765,210301,1,2.5
10106,08-08-15 20:12,G628,7000300,210101,1,2
10120,08-08-15 20:26,G628,21000430,210101,1,3.5
10133,08-08-15 20:26,G628,7000300,210101,1,2
10145,08-08-15 20:36,G619,7070884,70203,2,2
10168,08-08-15 20:36,G619,7071096,70201,1,5
10210,08-08-15 20:42,G619,7000133,210301,1,3
10223,08-08-15 20:42,G619,7308017,210101,1,3.5
10235,08-08-15 20:59,G619,7070891,70401,1,6
10250,08-08-15 21:26,G619,7000300,210101,4,2
10263,08-08-15 21:29,G619,7000300,210101,1,2
10275,08-08-15 21:32,G619,7000294,210101,1,1.5
10284,08-08-15 21:32,G619,21000362,210301,1,5
10297,08-08-15 21:53,G628,7000300,210101,1,2
10308,08-08-15 22:04,G816,7000300,210101,1,2
10317,08-08-15 22:14,G619,7000140,210301,1,1.5
10328,08-08-15 22:19,G619,7070884,70203,1,2
10340,08-08-15 22:19,G619,7070891,70401,1,6
10353,08-08-15 22:19,G619,7071096,70201,1,5
10361,08-08-15 22:25,G619,7070969,70401,1,6
10375,08-08-15 22:25,G619,21000362,210301,1,5
10386,08-08-15 22:30,G619,7000300,210101,1,2
10398,08-08-15 22:30,G619,7000300,210101,1,2
10401,08-08-15 22:35,G300,7000300,210101,1,2
10416,08-08-15 22:45,G628,21000430,210101,1,3.5
10108,08-09-15 00:47,G619,7070969,70401,2,6
10122,08-09-15 07:27,G619,7000423,210301,1,1.5
10135,08-09-15 07:27,G619,7000423,210301,1,1.5
10147,08-09-15 07:36,G816,7314612,70101,3,1.5
10159,08-09-15 07:39,G619,7000126,210301,1,2
10169,08-09-15 07:50,G619,7071218,70101,1,3
10180,08-09-15 08:04,G619,7000126,210301,2,2
10191,08-09-15 08:18,G619,7070969,70401,2,6
10211,08-09-15 08:18,G619,7071096,70201,2,5
10225,08-09-15 08:18,G619,7308765,210301,1,2.5
10238,08-09-15 08:54,G300,7000034,210101,1,2
10252,08-09-15 09:38,G619,7313684,70101,1,2.5
10264,08-09-15 09:38,G619,30000766,70101,1,1.5
10276,08-09-15 09:41,G816,7071218,70101,1,3
10287,08-09-15 09:41,G816,7314612,70101,1,1.5
10299,08-09-15 10:03,G619,7308017,210101,1,3.5
10310,08-09-15 10:33,G628,7308017,210101,1,3.5
10319,08-09-15 10:33,G628,7308765,210301,1,2.5
10331,08-09-15 10:34,G628,7000300,210101,1,2
10343,08-09-15 11:02,G619,7000300,210101,1,2
10355,08-09-15 11:02,G619,23030206,210101,1,2
10363,08-09-15 11:21,G619,7090363,70401,1,3.66
10378,08-09-15 11:21,G619,7090363,70401,1,3.66
10390,08-09-15 11:24,G619,7000126,210301,1,2
10103,08-09-15 11:48,G619,7070884,70203,1,2
10114,08-09-15 11:49,G619,7070884,70203,3,2
10126,08-09-15 12:30,G619,7308017,210101,1,3.5
10140,08-09-15 13:51,G300,7308017,210101,1,3
10151,08-09-15 13:56,G628,7308017,210101,1,3.5
10164,08-09-15 13:58,G628,7308017,210101,1,3.5
10175,08-09-15 14:11,G816,7070884,70203,2,2
10184,08-09-15 14:11,G816,7070969,70401,2,6
10194,08-09-15 14:11,G816,7071133,70301,1,2
10207,08-09-15 14:16,G816,7070884,70203,1,2
10217,08-09-15 14:16,G816,7070969,70401,1,6
10229,08-09-15 14:25,G619,7000409,210301,1,2
10245,08-09-15 14:30,G619,7000300,210101,1,2
10259,08-09-15 14:37,G619,7070884,70203,1,2
10270,08-09-15 14:37,G619,7071096,70201,1,5
10281,08-09-15 15:48,G300,7000126,210301,1,2
10291,08-09-15 16:35,G619,7070969,70401,1,6
10305,08-09-15 16:35,G619,7090097,70301,1,3
10313,08-09-15 16:55,G628,7000300,210101,1,2
10324,08-09-15 17:07,G816,7071133,70301,2,2
10335,08-09-15 17:24,G619,7070884,70203,1,2
10348,08-09-15 17:24,G619,7070884,70203,1,2
10358,08-09-15 17:37,G816,7000300,210101,1,2
10371,08-09-15 17:44,G816,7071133,70301,1,2
10382,08-09-15 17:51,G619,7071096,70201,1,5
10411,08-09-15 18:14,G619,7090363,70401,1,3.66
10425,08-09-15 18:59,G619,7090097,70301,1,3
10107,08-09-15 18:59,G619,15000231,70301,1,2
10120,08-09-15 19:01,G619,7000409,210301,3,2
10133,08-09-15 19:51,G628,21000430,210101,1,3.5
10145,08-09-15 21:09,G619,7070891,70401,1,6
10168,08-09-15 21:09,G619,7071096,70201,1,5
10188,08-09-15 21:10,G619,21050022,210301,1,2
10210,08-09-15 21:12,G628,7308765,210301,1,2.5
10223,08-09-15 21:13,G628,21000430,210101,1,3.5
10235,08-09-15 21:14,G628,21000430,210101,1,3.5
10250,08-09-15 21:25,G619,15000231,70301,1,2
10263,08-09-15 21:57,G619,7070969,70401,2,6
10275,08-09-15 22:40,G619,7308017,210101,1,3.5
10285,08-09-15 23:09,G628,7000300,210101,1,2
10297,08-09-15 23:22,G619,21050022,210301,1,2
10308,08-09-15 23:24,G619,7308017,210101,1,3.5
10318,08-09-15 23:32,G619,7000126,210301,1,2
10329,08-10-15 00:12,G628,21000430,210101,1,3.5
10340,08-10-15 07:54,G816,20098391,210101,1,2
10353,08-10-15 08:00,G619,7071218,70101,1,3
10363,08-10-15 08:00,G619,7313684,70101,1,2.5
10375,08-10-15 08:01,G816,7071218,70101,1,3
10387,08-10-15 08:15,G816,7313684,70101,1,2.5
10401,08-10-15 08:15,G816,7070884,70203,1,2
10416,08-10-15 08:15,G816,7090462,70101,1,1
10108,08-10-15 08:21,G816,7000300,210101,1,2
10122,08-10-15 08:22,G816,7000133,210301,1,3
10135,08-10-15 08:22,G816,7314612,70101,2,1.5
10145,08-10-15 08:25,G816,7313684,70101,1,2.5
10159,08-10-15 08:25,G816,7071218,70101,1,3
10169,08-10-15 08:25,G816,7313684,70101,1,2.5
10180,08-10-15 08:31,G619,23030206,210101,1,2
10190,08-10-15 08:32,G816,7071133,70301,1,2
10211,08-10-15 08:32,G816,7313684,70101,2,2.5
10224,08-10-15 08:35,G816,7314612,70101,2,1.5
10237,08-10-15 08:36,G816,30000742,70101,1,1.5
10252,08-10-15 08:36,G816,30000742,70101,1,1.5
10264,08-10-15 08:37,G816,7314612,70101,1,1.5
10276,08-10-15 08:37,G816,30000742,70101,1,1.5
10285,08-10-15 08:37,G816,7308765,210301,1,2.5
10299,08-10-15 08:39,G816,7308765,210301,1,2.5
10310,08-10-15 08:40,G816,7071218,70101,1,3
10319,08-10-15 08:40,G816,7090462,70101,1,1
10331,08-10-15 08:41,G816,7314599,70101,2,1.5
10343,08-10-15 08:43,G816,7313684,70101,1,2.5
10355,08-10-15 08:46,G816,7071218,70101,1,3
10364,08-10-15 08:48,G816,7090462,70101,1,1
10378,08-10-15 08:48,G816,7313684,70101,1,2.5
10390,08-10-15 08:49,G816,7090462,70101,2,1
10403,08-10-15 08:49,G816,7314599,70101,1,1.5
10104,08-10-15 08:49,G816,7313684,70101,1,2.5
10114,08-10-15 08:50,G816,7308765,210301,1,2.5
10127,08-10-15 09:21,G619,7000126,210301,1,2
10141,08-10-15 09:21,G619,7000126,210301,1,2
10151,08-10-15 09:27,G816,7071096,70201,1,5
10165,08-10-15 09:37,G816,7071218,70101,1,3
10175,08-10-15 09:37,G816,7314599,70101,1,1.5
10184,08-10-15 09:39,G816,7308765,210301,1,2.5
10195,08-10-15 09:40,G816,7070891,70401,1,6
10207,08-10-15 09:41,G816,7070891,70401,1,6
10219,08-10-15 09:43,G619,7000133,210301,1,3
10229,08-10-15 09:43,G816,7070969,70401,1,6
10246,08-10-15 09:43,G816,7071133,70301,2,2
10259,08-10-15 10:03,G619,7070891,70401,1,6
10271,08-10-15 10:03,G619,15000231,70301,1,2
10281,08-10-15 10:05,G628,21000430,210101,1,3.5
10292,08-10-15 10:10,G816,7070884,70203,1,2
10305,08-10-15 10:10,G816,7070884,70203,1,2
10313,08-10-15 11:17,G619,7000300,210101,1,2
10325,08-10-15 11:18,G619,15000231,70301,1,2
10335,08-10-15 11:33,G619,7070884,70203,1,2
10349,08-10-15 12:17,G816,7070884,70203,1,2
10359,08-10-15 12:17,G816,7070969,70401,1,6
10371,08-10-15 12:19,G816,7070884,70203,2,2
10383,08-10-15 12:48,G619,7000300,210101,1,2
10394,08-10-15 13:32,G816,7071096,70201,1,5
10412,08-10-15 13:32,G816,7090363,70401,1,6
10425,08-10-15 13:33,G816,7070884,70203,1,2
10104,08-10-15 13:33,G816,7070969,70401,1,6
10116,08-10-15 13:51,G619,20098391,210101,1,2
10127,08-10-15 14:00,G816,7070884,70203,1,2
10142,08-10-15 14:00,G816,7071096,70201,1,5
10152,08-10-15 14:00,G816,7090363,70401,1,6
10165,08-10-15 14:53,G816,7000300,210101,1,2
10176,08-10-15 14:53,G816,7000300,210101,1,2
10184,08-10-15 14:53,G816,7071133,70301,1,2
10195,08-10-15 14:54,G816,7070969,70401,1,6
10207,08-10-15 14:54,G816,7071096,70201,1,5
10220,08-10-15 14:54,G816,7071133,70301,1,2
10230,08-10-15 15:41,G619,7071096,70201,1,5
10247,08-10-15 15:42,G619,7000423,210301,1,1.5
10272,08-10-15 16:19,G816,7070884,70203,1,2
10282,08-10-15 16:19,G816,7070969,70401,1,6
10292,08-10-15 17:40,G816,7071096,70201,1,5
10306,08-10-15 17:44,G816,7070884,70203,1,2
10314,08-10-15 17:44,G816,7070884,70203,1,2
10325,08-10-15 17:44,G816,7071096,70201,1,5
10336,08-10-15 17:44,G816,7071133,70301,1,2
10350,08-10-15 17:47,G816,7071096,70201,1,5
10359,08-10-15 17:47,G816,7071133,70301,1,2
10371,08-10-15 17:47,G816,7071096,70201,1,5
10383,08-10-15 18:04,G619,7070884,70203,1,2
10394,08-10-15 18:04,G619,7070891,70401,1,6
10413,08-10-15 18:04,G619,7071102,70201,1,5.5
10103,08-10-15 18:07,G816,7000300,210101,1,2
10113,08-10-15 18:09,G619,15000231,70301,1,2
10126,08-10-15 18:09,G619,15000231,70301,1,2
10140,08-10-15 18:09,G619,15000231,70301,1,2
10150,08-10-15 18:09,G816,7071133,70301,1,2
10164,08-10-15 18:12,G619,7071096,70201,1,5
10175,08-10-15 18:12,G816,7070884,70203,1,2
10183,08-10-15 18:12,G816,7071096,70201,1,5
10194,08-10-15 18:18,G816,7071133,70301,1,2
10206,08-10-15 18:20,G619,7090097,70301,1,3
10217,08-10-15 18:23,G816,7070969,70401,1,6
10229,08-10-15 18:23,G816,7071096,70201,1,5
10245,08-10-15 18:24,G816,7000126,210301,1,2
10258,08-10-15 18:24,G816,7000300,210101,1,2
10270,08-10-15 18:25,G816,7090363,70401,1,6
10281,08-10-15 18:45,G816,30000742,70101,1,1.5
10291,08-10-15 18:45,G816,30000742,70101,1,1.5
10304,08-10-15 20:18,G816,7071133,70301,1,2
10313,08-10-15 22:36,G300,7000416,210301,1,3
10324,08-10-15 22:46,G619,7000133,210301,5,3
10333,08-10-15 22:46,G619,7000416,210301,1,3
10348,08-11-15 00:03,G619,7070891,70401,1,6
10358,08-11-15 00:03,G619,15000231,70301,1,2
10370,08-11-15 04:13,G628,7308017,210101,1,3.5
10382,08-11-15 08:16,G816,7000300,210101,1,2
10411,08-11-15 08:17,G816,7313684,70101,1,2.5
10424,08-11-15 08:25,G816,7071218,70101,1,3
10106,08-11-15 08:25,G816,7071218,70101,1,3
10120,08-11-15 08:45,G816,7308765,210301,1,2.5
10133,08-11-15 08:45,G816,7070969,70401,1,6
10144,08-11-15 08:46,G619,7000300,210101,3,2
10168,08-11-15 08:46,G619,7071218,70101,1,3
10210,08-11-15 08:46,G619,7313684,70101,1,2.5
10223,08-11-15 08:46,G619,15000231,70301,2,2
10235,08-11-15 08:47,G619,30000711,70101,1,1.5
10250,08-11-15 08:49,G816,30000742,70101,1,1.5
10262,08-11-15 08:49,G816,30000742,70101,1,1.5
10275,08-11-15 08:49,G816,7071096,70201,1,5
10284,08-11-15 09:00,G619,7090363,70401,1,6
10297,08-11-15 12:11,G816,7070884,70203,1,2
10308,08-11-15 12:11,G816,7070891,70401,1,6
10316,08-11-15 12:11,G816,7071096,70201,1,5
10328,08-11-15 14:23,G619,7070891,70401,3,6
10340,08-11-15 14:32,G619,7070891,70401,1,6
10353,08-11-15 14:32,G619,7000300,210101,1,2
10361,08-11-15 14:46,G619,7070884,70203,1,2
10375,08-11-15 15:14,G300,7000409,210301,1,2
10388,08-11-15 15:54,G619,7070884,70203,1,2
10398,08-11-15 15:54,G619,7070891,70401,1,6
10401,08-11-15 16:16,G816,7070884,70203,1,2
10416,08-11-15 16:16,G816,7070884,70203,1,2
10108,08-11-15 16:16,G816,7090363,70401,3,6
10121,08-11-15 16:19,G300,7308017,210101,2,3
10135,08-11-15 16:43,G619,7071096,70201,1,5
10145,08-11-15 17:17,G816,7070884,70203,1,2
10159,08-11-15 17:17,G816,7071133,70301,1,2
10169,08-11-15 17:22,G619,7000300,210101,1,2
10180,08-11-15 17:22,G619,7000300,210101,1,2
10190,08-11-15 17:36,G628,7308017,210101,1,3.5
10211,08-11-15 18:06,G619,7090363,70401,1,6
10224,08-11-15 18:09,G816,15000231,70301,1,2
10237,08-11-15 18:09,G816,15000231,70301,1,2
10252,08-11-15 18:09,G816,7070891,70401,1,6
10264,08-11-15 18:09,G816,7071096,70201,1,5
10276,08-11-15 18:30,G816,7000126,210301,1,2
10285,08-11-15 18:30,G816,7308765,210301,1,2.5
10299,08-11-15 18:30,G619,7070969,70401,1,6
10309,08-11-15 18:30,G816,7070884,70203,2,2
10319,08-11-15 18:30,G619,7308765,210301,1,2.5
10331,08-11-15 18:30,G619,7308765,210301,1,2.5
10341,08-11-15 18:41,G619,7090097,70301,1,3
10355,08-11-15 18:45,G619,7000416,210301,1,3
10365,08-11-15 18:54,G619,7071140,70201,1,2.5
10375,08-11-15 19:00,G816,7071096,70201,1,5
10390,08-11-15 19:21,G619,20098391,210101,1,2
10403,08-11-15 20:36,G619,7000133,210301,1,3
10106,08-11-15 20:40,G619,7070891,70401,1,6
10120,08-11-15 20:40,G619,7071096,70201,1,5
10133,08-11-15 23:14,G300,7000133,210301,1,3
10143,08-11-15 23:14,G300,7308017,210101,1,3
10156,08-11-15 23:43,G300,7308017,210101,1,3
10168,08-12-15 04:08,G300,7308017,210101,1,3
10199,08-12-15 04:21,G300,7000133,210301,1,3
10210,08-12-15 07:52,G816,7071096,70201,1,5
10223,08-12-15 08:02,G619,7313684,70101,1,2.5
10235,08-12-15 08:39,G816,7314599,70101,1,1.5
10250,08-12-15 08:39,G816,7314612,70101,1,1.5
10262,08-12-15 08:39,G816,7070969,70401,1,6
10275,08-12-15 08:46,G816,7313684,70101,1,2.5
10284,08-12-15 08:56,G619,23030206,210101,1,2
10296,08-12-15 08:56,G619,30000759,70101,2,1.5
10308,08-12-15 09:17,G619,7071096,70201,1,5
10316,08-12-15 09:25,G816,7314612,70101,1,1.5
10328,08-12-15 09:27,G619,7000126,210301,1,2
10340,08-12-15 12:01,G816,7070891,70401,1,6
10353,08-12-15 12:12,G619,15000231,70301,1,2
10361,08-12-15 12:43,G816,7070969,70401,1,6
10375,08-12-15 12:49,G816,7000300,210101,1,2
10388,08-12-15 12:53,G816,7070969,70401,2,6
10398,08-12-15 13:10,G816,7071133,70301,2,2
10401,08-12-15 13:11,G816,7071331,70301,1,4
10416,08-12-15 14:33,G619,7000126,210301,1,2
10104,08-12-15 15:02,G619,7000423,210301,1,1.5
10115,08-12-15 15:19,G619,7071218,70101,1,3
10127,08-12-15 17:40,G628,7000300,210101,2,2
10141,08-12-15 18:12,G619,7071096,70201,1,5
10151,08-12-15 18:14,G816,7000294,210101,1,1.5
10165,08-12-15 18:14,G816,7070884,70203,1,2
10176,08-12-15 18:14,G816,7071096,70201,1,5
10184,08-12-15 18:16,G816,7070884,70203,1,2
10195,08-12-15 18:16,G816,7070891,70401,1,6
10207,08-12-15 18:16,G816,15000231,70301,2,2
10220,08-12-15 18:17,G816,7070969,70401,1,6
10230,08-12-15 18:17,G816,15000231,70301,2,2
10246,08-12-15 18:18,G816,7308765,210301,6,2.5
10259,08-12-15 18:21,G816,7070884,70203,1,2
10271,08-12-15 18:21,G816,7070891,70401,1,6
10282,08-12-15 18:21,G816,15000231,70301,1,2
10292,08-12-15 18:35,G816,15000231,70301,1,2
10305,08-12-15 18:36,G816,7308017,210101,1,3.5
10314,08-12-15 18:41,G816,7070884,70203,1,2
10325,08-12-15 18:41,G816,7070884,70203,1,2
10336,08-12-15 18:41,G816,7071096,70201,1,5
10350,08-12-15 18:53,G816,7070884,70203,1,2
10359,08-12-15 18:53,G816,7090363,70401,1,6
10371,08-12-15 18:54,G816,7070884,70203,1,2
10383,08-12-15 18:56,G816,7071096,70201,1,5
10395,08-12-15 19:05,G628,7000300,210101,1,2
10412,08-12-15 19:25,G628,7000300,210101,1,2
10425,08-12-15 20:24,G300,7000300,210101,1,2
10104,08-12-15 20:33,G300,7308765,210301,2,2.5
10117,08-12-15 20:33,G300,7308765,210301,1,2.5
10127,08-12-15 20:36,G300,7000034,210101,1,2
10142,08-12-15 20:42,G619,7000300,210101,1,2
10153,08-12-15 20:50,G300,7308017,210101,1,3
10165,08-12-15 21:01,G628,7308017,210101,1,3.5
10176,08-12-15 21:06,G300,7000294,210101,1,1.5
10185,08-12-15 21:26,G619,7000294,210101,1,1.5
10196,08-12-15 21:29,G816,7308765,210301,2,2.5
10208,08-12-15 21:37,G300,7308017,210101,1,3
10220,08-12-15 21:45,G816,7000300,210101,1,2
10230,08-12-15 22:45,G619,7070969,70401,1,6
10247,08-12-15 22:45,G619,7071140,70201,1,2.5
10272,08-12-15 22:47,G619,7090363,70401,1,6
10282,08-12-15 23:11,G628,7000300,210101,2,2
10292,8/13/15 0:15,G300,7000126,210301,1,2
10306,8/13/15 0:37,G628,21000362,210301,3,5
10314,8/13/15 6:31,G300,7308017,210101,1,3
10325,8/13/15 7:59,G619,7313684,70101,1,2.5
10337,8/13/15 8:14,G619,7070884,70203,1,2
